00c4f441976bc5a8eeabb8321cef80f5	1:1 3:1
004fbd39c75c99b3fb759690196601e0	1:1 6:1
012d44177187ffab7ad55603361eee10	1:1 5:1
018b99016c492dcd65bb83e3379ec15c	0:1 5:1
00545c84389ab39542a29534ab94f57b	0:1 3:1
012eb5542913ac42193ab8d963b38b0f	1:1 5:1
002b916bc90d94423e97aa7df4da03c9	1:1 2:1
0165ccb0834c7a4d1ab1cc9c36133c4a	1:1 6:1
0040d705b27c4a97de5c4a428174989e	1:1 4:1
01d356c0c81dbeb094113816331be283	0:1 6:1
0012fdeb7f0fea0434b758fca18e4378	1:1 6:1
018b895c929f7dee054062b9db9590fe	1:1 5:1
007ac41410744cbaddd40c831458397e	1:1 4:1
0026cc477fa4952c5ce76ecd4f75fee0	1:1 2:1
005ddc923fcdd9a9bd64378afb1e34c2	1:1 2:1
018e596abd0e712806d4f7e33f170db4	0:1 4:1
00c210d0ec5a52e964580608f0698a28	1:1 6:1
0006e283fd14946c1048a002add278b2	1:1 5:1
0112dc5a0eb0509d73f823a2fb19dec3	0:1 5:1
01e87109e81f15cd219f285866c98505	0:1 3:1
01afae4ff8d34c05daf7d5079c57dafe	0:1 6:1
0158249d718190ab0099f6fce208c59f	0:1 6:1
00405f147caf192114e3331e10a3fb5c	0:1 3:1
00105b6e40e69d3cec60004ec6d4a08d	0:1 5:1
018d7312cc55f2c8d084280264f5602f	1:1 4:1
009836676eaea031761ebd23fcf5f67a	0:1 4:1
0189496f6149b0eef2386636095675a0	0:1 6:1
01744f043a17ce080e2405a924647977	0:1 6:1
013dd8d7b0ac3069fab46cb6e187adf6	0:1 3:1
01d7b892c035b423ed0f911b2f8d267d	1:1 3:1
00ca2295bc72244a5844e2f003d2de2b	1:1 5:1
012040b9879a285291be273eabf086b2	1:1 3:1
01d84c6e0e9196ff35cca8324772d725	1:1 6:1
01cb77f18f47048ac0a440ce5b2ec80f	0:1 4:1
0199db4afe85de3975ed96a3b7a4607e	0:1 4:1
005b4f1ecf8594bb0cf4547211cb5c7e	0:1 6:1
016333b45b999a3e1894ce898b5a5054	1:1 4:1
00a4bbfcfa8b4e8eea8e11b982d233da	0:1 6:1
00407bdf8e6c7785eda4582e76fe7cfe	0:1 3:1
01978bcbdadbaae726820923da96bc02	0:1 3:1
01aa81f3f8ec95b244b78d9fdc2d6283	0:1 2:1
008ed468b387e0236a63c483f74bab2a	1:1 3:1
012098d5514f1d8592e1b31e580e44bd	0:1 3:1
00f45a34b2ecbaa8cf04af242e1e4fa0	1:1 5:1
0179c8df79a8c80947944e18d01dbac8	0:1 3:1
00606c8e9dc3643ab214d2730ed9b0cb	1:1 2:1
001670086a3f6e39e174095da18478fe	1:1 2:1
01bf7cfe711ad16c709cc5102a9cdb25	0:1 4:1
0041da7b4161265f7d793fb519221e8d	1:1 6:1
005fefa2bac87ff40e099183a106d714	0:1 4:1
00eb33bf9a54f63ec13cb1670dddb1ec	0:1 4:1
0068a6025f74d1137ed4ca44291548b7	1:1 3:1
01e3f9358344124b12770a61cc8c55a5	0:1 6:1
00e90e14b62b3ad5affca9541fd193d3	0:1 4:1
002220c3f9f6d2f66d71da3793f8e434	1:1 5:1
013c87ab2d1c3ceaeb7fa002fcb99826	1:1 6:1
006e59d9818de017320b9627a920a24b	0:1 6:1
00b598e8df331e634b49c0feb351dbe1	0:1 5:1
0162ee9de604d1b04555f80be2ca6e8e	1:1 6:1
00e4b32787741ab8210902862d547a15	0:1 2:1
00e3e512297fe6bdaa41c39cbc0fa3f8	1:1 6:1
00d54ff6fbe7bcb84b31bf6c972049a3	1:1 6:1
011dd31e0e39b3126494a6953be43631	1:1 4:1
0107fd5aee9dbed918552ed66685192f	1:1 5:1
00b0300989990684f4ae2ed628127eaa	0:1 6:1
002672013ca2c6368d0efcaa661d438d	1:1 6:1
00f723c2d3949a18da1440bbd27d6524	1:1 6:1
01ddd04de130af1c37c907977a804aa4	1:1 6:1
013b369cfb218c869fcd6868621bf540	0:1 2:1
00f43c0b5d0093930742f8410ab7edfd	1:1 5:1
007957f84f8844a68a66c358d313b42e	1:1 2:1
002de36d73eb11b8b5942be9bac243aa	1:1 5:1
005448888378d3647b84e8581a16e0af	1:1 2:1
00668c0619eb82986504fab381ae8bac	1:1 3:1
010889110783d277a99bc9c9edaad02c	0:1 3:1
017ef030812ad06248ac6a083c88a942	1:1 2:1
00282a0caa8353cab3d2a87d3d7e1fc5	0:1 3:1
008efb9de5e62a48aad3ed7f2b969ebc	1:1 4:1
00f8008b425c9d1eafa9e9732c7736ab	0:1 6:1
013d002c4a52f17a937f8ad3b9629ae5	0:1 2:1
0010e35f7ac4a75336d0620ade622209	0:1 2:1
00b416588311126c23ad39eebb22ead9	1:1 4:1
0054dc026c3023406c7b63159351cf86	1:1 5:1
00c95d54ffdfe191c95460746d591669	0:1 6:1
00ddc6db95ad498a77dbd9f9272ee146	1:1 3:1
01d74d8a579c6de14bf15bc8b77c432f	1:1 3:1
00b1fc8b0807d1ee6d3d8d322bbd48cd	0:1 5:1
005b582379066c11b345b3d1901f9ebd	0:1 2:1
005b0c7bbe54a25e34371cc1fd4c13f7	0:1 6:1
01a408759adc51aeac398b9761e1b4ac	0:1 4:1
00dcf07c98f1b5495b6c6079b1bbcb1d	1:1 3:1
019a6ef21281bd9b72112fff9a518ad2	0:1 4:1
00ef79ac347cdcd6379d158742939139	1:1 3:1
01d6787f7f05ebcbe196eacdabbfb168	1:1 4:1
01df8482f1a7b22cd57940e761c8fd97	0:1 2:1
01b40b23740d252b43259e68d3f6fefd	0:1 3:1
002fb5b93ee7a947d9ec0d06da6b85d4	1:1 3:1
01ed9b797010b007cc231b6c8ef1aceb	1:1 3:1
003a3f70087e31e6f6be493a3d5b9d3a	0:1 6:1
01e672e5d9f8bf5a0fe5529e652e8c07	0:1 2:1
014d10eaceed55046fa7f88ef96f0439	0:1 5:1
009572ca5fd1775f8dce157e17d26c9b	0:1 2:1
00c5eed8eaad234e5b56339ca8134af8	0:1 2:1
00ba95a167b7c7bba3ed8ec1806ca935	1:1 6:1
00c7e7ba6b19a588f22f87f9029c9e58	0:1 6:1
01be7b00f1fb569908bebbffbe583985	1:1 3:1
0010df0ed7bd4b5d111a8639f5c8961f	0:1 3:1
01910a16e7fd81f549a95434cd8b5bba	1:1 4:1
00ac030d63394d3311cd88bc7ba51259	1:1 4:1
00e09162a1b1c36963e4d607bca4bfae	0:1 4:1
016dbf487011a79fe70e3190d47b66c4	0:1 3:1
0141eeed9a5631ac3b2e6e88ca5b5c6a	1:1 5:1
0038830f047dc08395ab0d3806e54dde	0:1 3:1
004307211d9a35030765128e12ba151c	0:1 4:1
0015ad36ff29142beb648da90e4db60f	1:1 2:1
00d0bd6a3e66b69e1a7d7040cca0a44b	0:1 4:1
010b733f94c189187a549d9e91cb9643	0:1 4:1
01c1a7e46fc70d0eced082ec17cf18f5	1:1 6:1
00c0508e6d30dec1df038e67447367a3	1:1 4:1
01e4d9a245ae699555a075891735d079	0:1 2:1
01dd56fea6f31d7f1516069120caedd8	0:1 2:1
00066f1a2636c605dac41f99b44f9a3f	0:1 4:1
00c2e613e59227c832f4e12792f6c2ab	1:1 5:1
00580ef77f64201dfa822690961acc01	0:1 3:1
01beeb3148897677b8ca58f38f284cca	0:1 5:1
00740ac8af5f4d0efd351d69f77be107	0:1 4:1
01d3cbf4f07ee75f2f7a37afdee7dd78	0:1 6:1
01347b6ae5f3a7c80ab4c5b03b4335b9	0:1 4:1
009b57afcfd988b980d851ac8603e893	1:1 6:1
01c2b38055cc93475582bfc5331438b8	1:1 4:1
0193ce8ba858be5944a40625a766b5e7	0:1 5:1
006c563376260f5955d3584697816b57	1:1 2:1
00bc4999daae84eaeb44ffff84694a65	1:1 6:1
0024f74280bd811e7a558e24de3c2968	1:1 5:1
00c2503aa2b2e23ac7f4ddcf51ca3153	0:1 3:1
0029576e98512a26510e8336f4f3398e	0:1 4:1
01355038875463053b0f01ed7cab271a	0:1 3:1
01658d9841130d99857686d7c974472c	0:1 2:1
01888ee7f56ec5892444cdba51177860	1:1 4:1
014da010b2e430aaadfd290b10c70cb7	0:1 4:1
01d9e3409bc31aad4ffe3dca80ee2709	1:1 2:1
0066907aee4ae896f9ab36f0bb21ffc6	1:1 6:1
00ac9f649cb890408c6f012e85bc5d28	0:1 5:1
0184f8adc6f6f93cc247b5d79370c2ec	1:1 6:1
0091d61629d8ade256cb09eaaa500423	1:1 4:1
018b1eb2cd5cbe282b04043479617181	1:1 4:1
0034cc60bbefb903bb3960fa88146883	0:1 3:1
003bc4357b31528c9f76acb3bed5ed6f	0:1 3:1
00e6d65aa236554c01546c89507ab9c9	0:1 6:1
0016e16b6453c83b2856ca210f37128f	0:1 3:1
00fc128ae7ded40eb2c8a01c4be75ee8	0:1 4:1
018c4806eec56fbfad7d15ecb8f6cb1f	1:1 5:1
00a631d0cc9fc123b21db2f271cc335f	1:1 5:1
001ccca834fb0f2eacdb6fde0d066241	0:1 3:1
00b7b060e83ce24c685497102641740c	1:1 3:1
01b7499b2ccc62a769aea4700b2c57f0	1:1 3:1
01a6ef972a9b99c454ac9a206512b5a7	0:1 5:1
01da93136a06b9d5b1f126a19fdd404c	1:1 2:1
001b4f67da1e73ab1ce481e5e137d842	1:1 4:1
00198656cb891df9c8644408df077236	1:1 4:1
0193eddbc41baed89d073e946ff179e6	1:1 4:1
0023d65449e7a1c991c11570f2f24afa	0:1 5:1
015a0716ebf940b9d914b05176e09093	1:1 4:1
013cae0c484dc331ae455806217e2cdf	0:1 4:1
01779b898a49f6b3c824f3598d3461be	0:1 5:1
0192802fc6340769c4842fed7e9e5e80	1:1 5:1
0024f85ed6485860ad5f4b4b70a8493c	0:1 4:1
01d7632acf92dc3f29ca5c967cce9da1	0:1 6:1
01c2999f1b6b840123863f4d603854d9	0:1 6:1
006e7eb4d563de250ed44c9defc5291c	0:1 4:1
00899a5ffb776ace3526b2c35f8e9685	0:1 3:1
00ec45d18e27f62bb1f4aa0875bd36df	0:1 2:1
007d5571d7a62bea0cb402908c6e1485	0:1 6:1
01718475a4f1d66b2f2899e446c770ff	0:1 5:1
0100e96c6626f238eb5df56041217909	0:1 6:1
015fcabdb74b9691b164b2dbd5f03289	1:1 6:1
0177345b6fe2c65a0935ff8e99c0554c	1:1 5:1
01e656a26ec59b7ec71290a06afeb1da	0:1 3:1
0085ff27e918fcc533e8ca06e230f766	0:1 4:1
011e11ab6a2c8b1bd0edcd64171248ba	0:1 3:1
00a5b35d74f217b0d53f5309e6998ab9	0:1 4:1
00978cdb0c644fc9bb29ce9b7e20c422	0:1 3:1
0076262039a8f0f34b1dda785ba6c575	0:1 4:1
0164e292ae401bbb77c499aad2a0666d	0:1 5:1
0091707882b8252cc08215eb835be850	1:1 6:1
015d301db832f5cce14bfd880e88a2d9	0:1 4:1
01c0dca7d92a894393b802f1f0155dec	1:1 6:1
008892abec83640ea37fb266529daba2	0:1 5:1
01977921214b3a0a485b9bf84d2e881b	0:1 6:1
00c0ced15de0d322edb4d6e8635b5c1d	0:1 5:1
00aaf5b589f83a3b5945bbc80e766e41	0:1 4:1
0128e0f99a7ddc857385f2aeda432eb7	1:1 4:1
0069882afae31269998a252ba6a090da	0:1 2:1
00491cecffda9cda312409d3239f703a	1:1 2:1
003d1d29b396e82461c552ea764780a0	0:1 3:1
00ffccc21b6be6b9e0fe82563e758a47	0:1 2:1
0125fd64b3135d8d2f2463253ad2210d	0:1 4:1
016011eb9091c1bd4437dd109e9f4b01	1:1 2:1
0027f8d0146db450ddbb4ecf7f80b732	0:1 3:1
00e66d63f1b6b08911159a32b4749e0f	0:1 2:1
01330d3f7eafb19bc6d385011e9ede12	1:1 2:1
00b56eef172a653eb777d231f8287ea3	0:1 5:1
01e089a71c823e47868fcca6acff3b50	1:1 5:1
001574996464dd16fc4caeefbd419f56	1:1 2:1
00494e3d2e1b3997874a8c79136eb828	0:1 5:1
01cec353733aa14d0781cdad69acf1a4	0:1 3:1
01f068d2f4a5a1756cc85432e881cf2a	0:1 6:1
00979B3110A354E8f884ED21A6FF11F5	1:1 2:1
009e52e091a45beaaea41436b6268391	1:1 4:1
0010db834062eeac2e38371f0eda5034	1:1 2:1
01127a1ed0b1eee94a503bfdb0efefcd	1:1 6:1
00a3f5e98b9ec12e8e239c25665b771d	1:1 3:1
00f715de9304f1723b2fc25af4e713f7	0:1 6:1
0120f660af387bd17fc5a36346ec4982	1:1 4:1
018d317c2ab399899e54093941e936d0	0:1 3:1
00e57857d8a00559cf5d9117cec14bf3	1:1 5:1
01daeba081331c8136a614096b6e3f8d	1:1 3:1
00aa4d6a16d5fd8c7dd4397359ce58e0	0:1 4:1
0045d8ec34cb1aca46641ba3415c977d	0:1 6:1
012a9915a997a3e23ec0ab3c6bbcad98	0:1 2:1
00f5d86c7d57debb8c67cc75948cf08c	1:1 5:1
008a38843f04a7ce6051b283431adb9c	0:1 3:1
019fd6001c512ab1201b1805380824fb	0:1 3:1
0133672f6f858d4b51246f45eb9d41dd	0:1 5:1
0083f959e833f4bb433a2cdccb2a13c0	1:1 3:1
0011a00089096ae649f6606e35d803c2	1:1 4:1
003ffa323af54bcd5e1a24cbf533b625	1:1 6:1
015996571c19ab3189ab674b5bded6b7	1:1 4:1
01256c1b783e8e01fcc3fc847c3065bf	1:1 5:1
00cc6cc8c44ed23c5e49b00758bed31c	0:1 3:1
01286bb184e69ba4f551cc898a31ee32	1:1 3:1
01b26db4143fc09bac24503d0a03bfd1	0:1 2:1
00c3ab21e55a0be482a9085c3493fe26	0:1 4:1
01a65ab9e5882108df2080c3bcb9df59	1:1 6:1
00673e735c9ada8240b253659a207810	1:1 3:1
01ee326fadd57fe4c983db8dfaba03c0	0:1 5:1
01d1b4f930dbe0752cece75b6b2614dd	1:1 6:1
005b71fc249da10504953be66ac20cd7	0:1 4:1
00a0c0ecd25c85b63b904c78db9aa173	0:1 4:1
01cd349bdddc34381dfb06cd847ca7f3	0:1 2:1
0020f27107d7298e063298f49687cd5a	1:1 4:1
00abf3ef42733d51671ab8a0caaaab8c	0:1 3:1
011972191068b4293b808e06981737ed	0:1 3:1
010484b8b5d83d50604483902ff91db4	0:1 2:1
018d26f3b6d4774a1e848cd014154007	1:1 2:1
00ca62f54ad93a20e2f9f32bffe42276	0:1 6:1
01bf2efe1aeca0ba76d494c6da71e339	0:1 4:1
00faa6a3ddce03d08cbf77e7769660d8	0:1 2:1
01046a650cdf735d0990401864dc58f2	1:1 3:1
017aea79f81ccab6a7c7c9e995fd2cad	1:1 5:1
01c4e741410955ae435c23c70e6decec	0:1 5:1
00981ccba2791b00b71e7065223a96b7	1:1 3:1
00e15d8cf45d4708c2cebddeb5e50a73	1:1 4:1
01c14bc971b06411c92493c40e993676	0:1 3:1
006e58c18a068ca90b14c90f36aa4f97	1:1 5:1
018fb68cae2cf01fe702ad4133d6feca	0:1 2:1
002cf5efa7f41f79bdf4e8f18181fb5f	0:1 2:1
016bc17aa3144dc8c4faae2d4a949efa	0:1 5:1
017e64b1ae90ff145cba47b2253a942d	1:1 3:1
001527e536f08c6bd00468c40ca8241a	1:1 6:1
019d356d2756adaa2eb087e941ee2f44	1:1 4:1
0066bfc255b386da1d5fea7b192f1b75	0:1 5:1
01ad6950df474407d6cef584b3e28f4d	0:1 3:1
009ba7cb3d0489d388c222f680aa32da	0:1 3:1
002ec918b7fa69ddfbeffab3f8e5f2f7	1:1 6:1
0018d26e6068e774418d838cda3b550b	1:1 2:1
00fbe036d57d492a70c6f9416931d95b	1:1 6:1
006aaa03b961be69dbb6adc4a9afba7a	0:1 3:1
0151d80089d087498af68b7c391421a5	1:1 4:1
019eb5854fea0ad886f33e632b9bd403	0:1 4:1
0178f3588556231b9484b6469adebc01	1:1 3:1
001d958154e206fb96d4133937681470	1:1 6:1
0055b8dc7af5ad02e497a2680aea65f9	1:1 3:1
0163b5690d5b7fe30fac42743aa1f1cb	1:1 2:1
0010ff55ddaf3b813edddb9b0690c0e8	0:1 2:1
0136e2d7b06c4b3b80ca8f838b7d67b4	1:1 4:1
013a816c4882a96ed0e876dcc022fb3e	1:1 3:1
0073a33972e82e78e5af0ed0feafc8c1	0:1 4:1
0146cdc36508b600bcbd73ea9e075a06	0:1 5:1
0106e69b4ec19ef35cf8ad2b7c55090b	0:1 5:1
00ab6afc3d20e29dea0228b5885ada68	0:1 2:1
006d46bdbd4ba02a8a2b24de69b9b9e3	0:1 3:1
006fcffcb6a4fc8b2c14828046fab128	0:1 4:1
01717a2cdf0487e7d7c222c42c6e8c9a	0:1 3:1
011099ae187a0a7bf5e45b30639654f6	1:1 4:1
00cab227c2f54dbe376f898852962a1c	1:1 3:1
00c9ccc5385d106993cb1f0c3cf3207e	1:1 4:1
01bbafc4c564f33adee6637d856fe0c2	0:1 5:1
008b924abb67272db5dd2e5e2a6e892e	1:1 4:1
01d3bed271d0b1ad869004539c13751d	1:1 3:1
0185dc72c11589a8e0944706a461d48d	0:1 4:1
013452922328ff9d80e48f810fd18d5a	0:1 5:1
01f039f1011c1b0f220545582d391f04	1:1 2:1
015d5941e70296af1e04bc22183608f1	1:1 2:1
00a3323d156ba0aaa21774e74d369358	1:1 5:1
014f46449af1315f3e845f1aa0deda0b	0:1 6:1
01c678b85d93d67125b17335a6a22174	0:1 4:1
0072d89f57e8def6d115fd98fd36603a	0:1 6:1
011050a88c629976677a4d56bb9978c7	0:1 6:1
002617e914ff018fb34870e89158a067	1:1 2:1
007dc1c22849cb79b26909f3c8801f2c	0:1 5:1
016b969f40d65036234be8c673a1c585	0:1 3:1
01d19b9e9d10d34c2df6eaea1fcff8ba	0:1 3:1
0056633a0dc068aa7d9d57260df5b046	0:1 3:1
01002f688b15d49b947fe7d35ecfe243	0:1 3:1
0000cdcab27591f8f73458855b9b1bf3	1:1 3:1
01e93dec97087f32b632a92b38a5e454	1:1 2:1
00e851d90b1735fbf7c41e00733e32c8	0:1 4:1
003fb7c1b68a6b4aeabcd63ea47b5df8	1:1 3:1
0056561b027bf724d772e9053425c8f1	1:1 6:1
0042bbd1cda6ce4c9bb342b2adcc7d7a	0:1 4:1
007579892f2cb5ba2094d6eaef38c217	1:1 4:1
008188007b3f276b5af859697540e57f	1:1 2:1
0185c725ff9cc5d5336243de093ab350	1:1 2:1
003324685ae5c50aa6543835ac61e3e8	1:1 6:1
01925e2b09d2fcbe942d669c5c1f6b8e	1:1 5:1
00d7f30d1e957976e5a0f9be81bb09d1	0:1 6:1
0023999796327508ac260cadd41d0dc7	0:1 5:1
01717a311671e7a6a890e3b634ad8de5	1:1 2:1
00a6b67fb39687a288f9b691c4724548	1:1 4:1
00361bdbdac6f8eabac48ecca0ad84e8	1:1 5:1
00fb482a14a0984474cd8eb2dfb1bfb3	0:1 6:1
018aa287b283337212a63599cbf3e433	1:1 2:1
00562a17aaeb99695774603b7b2a65d3	1:1 4:1
00d57be0657fecea93fbcbccfdd1f2ae	1:1 3:1
010a88fa255cff48be5aee1074df2c4b	1:1 6:1
00576f62d1f668f9aae462b519a26c8b	0:1 4:1
011341518195ec8733dd160d6ec2fd3b	0:1 4:1
00319a3325cd12532e0aa91a2fe73c77	0:1 4:1
002cc4c46cbd75e5c449505f6de3d704	1:1 2:1
00b0d8edf93be41d404687bd79387238	1:1 5:1
012b77d1fa0f19ea9ebbdd04a3f68234	1:1 2:1
007987efcbfc859b65749e51d18461cf	1:1 6:1
01c7af00f701e71652e2d90be14302ab	0:1 3:1
00999d390fbc519962da849b64d737b8	1:1 4:1
003008c1163393086194381171aa2375	0:1 6:1
00790cb2fc59105fe4ffb82adc0155e9	0:1 3:1
008836183d51cf9f746158c8fb22f42a	1:1 4:1
00ae70d752ef3f60ada0deb6fe354ce5	0:1 3:1
00a93f0af28c7f395e345cca915ecc47	1:1 2:1
01ec5eee8fbcc5c768bfc4ec208bc9ea	1:1 4:1
005e283c351ddc5961ac618d49725ba2	1:1 3:1
0016bc16690ee2b56ef1238dfe1cac06	0:1 3:1
018ff6135442e89650af5d174366cf69	0:1 4:1
01ae4abe1b1fbc58ad54d3b377b33857	1:1 2:1
01b1c8d5662ff077cdb129e86ba961ed	0:1 6:1
0178b7dad07934894054ca97a5c9c90e	0:1 3:1
01edc331b39718fc4f261d8040c3548f	0:1 6:1
00e8a5576929a02366c2053ce816d87d	0:1 6:1
000f0c4ebd35ad40fd05837ba287a57d	0:1 5:1
015c944517d1b6919455fbd862aefd76	0:1 6:1
01eb71a7d88286b854e80a1bd3aa9c2a	0:1 3:1
003572c1be2c47b854e979e8a5924a85	0:1 3:1
000936e91a0a84bca20404373d376f01	0:1 4:1
