0	0.63963878
1	0.99114962
0	0.86626163
1	0.90161695
1	0.72262938
1	0.88105713
0	0.4916155
0	0.15117589
1	0.86967206
0	0.93412639
1	0.67312479
0	0.63161034
1	0.86477085
1	0.50425925
1	0.926431
1	0.87245407
0	0.64064831
0	0.59957603
1	0.82114913
1	0.96009761
1	0.83651227
1	0.72903343
1	0.93971491
1	0.8495606
1	0.91697501
1	0.6985792
1	0.94430142
1	0.88809188
1	0.88680934
1	0.90279229
1	0.5518373
1	0.98659986
0	0.80265971
1	0.81284709
0	0.59292264
1	0.94530908
1	0.94036945
0	0.84637714
0	0.33576709
1	0.63444837
0	0.31062843
1	0.98594364
1	0.99439452
1	0.86802169
1	0.85831565
0	0.75534145
1	0.8620334
0	0.60174159
1	0.6199785
1	0.74574621
1	0.82717738
1	0.94351908
1	0.77186018
1	0.7564204
0	0.77268077
0	0.01349862
1	0.7779658
1	0.88720477
1	0.5530003
1	0.69490514
0	0.25812254
1	0.97652111
1	0.87644755
1	0.93572427
1	0.76212942
1	0.93053402
1	0.95269737
1	0.99439452
1	0.709131
1	0.76148864
1	0.65024462
0	0.01424276
1	0.91737154
1	0.55278907
1	0.84843572
0	0.01367891
0	0.68919654
1	0.77134431
1	0.93702927
1	0.89543644
1	0.9498106
1	0.98637846
0	0.00558448
1	0.95114308
1	0.89543644
1	0.99438353
1	0.84287692
0	0.95405114
1	0.80959653
1	0.77851913
1	0.94190523
1	0.77707781
1	0.77808537
1	0.86507479
1	0.69448478
1	0.94527756
1	0.91278895
1	0.91730538
0	0.1847208
1	0.83499104
1	0.75318957
1	0.90410497
0	0.62300514
0	0.82848725
1	0.88482672
1	0.69462527
1	0.92881229
1	0.95269001
1	0.82809267
1	0.94315014
1	0.91084221
1	0.7335314
1	0.99114962
1	0.9226785
0	0.64008308
1	0.90326914
0	0.81298242
1	0.84188165
0	0.80109557
1	0.99405969
0	0.75534204
1	0.71969735
0	0.57679598
1	0.60755252
1	0.98968309
0	0.7906698
1	0.99850571
0	0.59158648
1	0.82211596
1	0.7022285
1	0.98171345
1	0.8276985
1	0.31056561
1	0.72781437
1	0.99408117
1	0.68920983
1	0.80210562
0	0.78022348
1	0.46317915
1	0.7500282
0	0.09415779
1	0.44243008
1	0.66411641
1	0.73242125
1	0.98009219
1	0.91090248
0	0.3623072
0	0.79108051
1	0.94905928
1	0.74056851
1	0.79108051
0	0.46952848
1	0.49638399
0	0.01349862
0	0.30763345
1	0.8035873
1	0.66947851
1	0.87941388
0	0.97706773
0	0.84462042
1	0.98849626
0	0.58676589
0	0.60275416
1	0.89462403
1	0.77947512
1	0.78319066
0	0.66619808
1	0.96548483
1	0.71997842
1	0.94881635
0	0.56689027
1	0.9736185
1	0.67825485
1	0.74291148
1	0.99114962
0	0.01429402
0	0.06661746
1	0.68808471
1	0.70724047
1	0.81906815
1	0.86890311
0	0.00402315
1	0.77347495
0	0.28249892
0	0.47588715
1	0.7557132
1	0.89509469
0	0.39121285
1	0.86896193
0	0.30381504
1	0.83961331
1	0.9265982
1	0.80762852
1	0.91670812
0	0.01362983
0	0.61967611
1	0.70353827
1	0.87487504
0	0.24781652
0	0.31273211
1	0.8777948
1	0.80460811
0	0.7562508
1	0.85019095
1	0.76273646
0	0.01362983
1	0.96802758
1	0.99114962
0	0.74857117
0	0.01429402
1	0.29941967
1	0.42891786
0	0.19417772
1	0.64197257
1	0.74360075
0	0.68803885
0	0.75469717
1	0.75206224
1	0.72932189
0	0.45304987
0	0.64618539
0	0.0270772
1	0.99114962
1	0.6482732
0	0.57749442
0	0.83202704
0	0.84433681
1	0.84297544
1	0.61795006
1	0.50188682
0	0.47461766
1	0.98475652
1	0.63733123
1	0.41376081
1	0.54245087
1	0.99385653
0	0.65491723
0	0.89730461
1	0.94964094
1	0.86362426
0	0.14316118
0	0.78005028
1	0.64430602
0	0.85040343
1	0.76242484
1	0.49424905
1	0.74200362
1	0.99757826
1	0.99440385
1	0.8821338
1	0.99114962
1	0.7187556
1	0.9030006
1	0.99386854
1	0.94085575
1	0.91121061
1	0.73573691
1	0.94015139
1	0.76487719
1	0.81053902
1	0.99405969
1	0.85275446
1	0.77313432
1	0.89216018
1	0.89963026
1	0.78975528
1	0.72829593
0	0.41245178
1	0.77747823
1	0.87254883
0	0.90460341
1	0.91573186
1	0.82417328
1	0.8729536
1	0.99114962
1	0.52076663
1	0.69490514
0	0.11470021
0	0.44780611
0	0.2913995
1	0.39969342
1	0.90032757
1	0.61517515
0	0.76278954
1	0.92605062
1	0.93577485
1	0.64031356
1	0.83854503
0	0.75048916
1	0.98824244
0	0.43971488
1	0.83651227
1	0.97953626
1	0.60805706
1	0.57741585
1	0.90311168
1	0.49193389
1	0.82809267
1	0.98696784
1	0.77040022
0	0.68888984
1	0.90630111
1	0.90872246
1	0.76273646
1	0.80530634
1	0.86258665
0	0.70618149
0	0.84540859
1	0.85044619
0	0.70029263
1	0.83092574
1	0.82317563
0	0.80591493
1	0.7329385
1	0.73322075
1	0.87594816
1	0.86410335
1	0.50124788
1	0.72708091
0	0.51972646
0	0.70628347
1	0.8948047
1	0.91663077
1	0.97039935
0	0.56077006
1	0.86737555
1	0.80707436
0	0.09629027
1	0.90396631
1	0.68183465
1	0.87567907
1	0.84192778
0	0.27433535
1	0.62046565
1	0.94449429
1	0.50690468
1	0.86848737
1	0.73969139
1	0.93118513
1	0.68886896
1	0.49074992
1	0.83854503
1	0.87704123
1	0.90358713
1	0.91093909
1	0.62121185
1	0.90094071
1	0.98657838
1	0.3624764
0	0.6813993
1	0.89963026
0	0.01349862
0	0.82529423
1	0.91041089
1	0.7866298
1	0.7210595
1	0.81521647
0	0.76656388
0	0.76939059
1	0.816393
1	0.99114962
1	0.76278954
1	0.79272773
0	0.80975776
0	0.28490126
1	0.99408117
1	0.78208255
1	0.8169387
1	0.89089526
0	0.85255757
1	0.61042772
1	0.7996573
1	0.82849169
1	0.88733595
0	0.84941994
1	0.9396965
1	0.80118371
1	0.89993352
1	0.98958967
1	0.90029358
1	0.51913031
0	0.08024513
0	0.67321219
1	0.75016815
1	0.94085575
1	0.98207417
1	0.98774167
1	0.82920883
1	0.63955147
1	0.77714338
0	0.41380674
0	0.7724944
1	0.81812455
1	0.7218402
1	0.82378847
1	0.81143006
1	0.9060657
1	0.98673948
1	0.99408117
1	0.76225031
1	0.89607308
1	0.86007972
1	0.85538892
0	0.1881159
0	0.6816223
1	0.52886189
1	0.95114308
1	0.7562508
1	0.88680934
1	0.99114962
1	0.75464357
1	0.75692204
0	0.74067647
1	0.87658951
1	0.89667208
1	0.89035355
1	0.91307866
1	0.55493887
1	0.39874282
1	0.74830083
1	0.69102936
1	0.65264136
1	0.55339166
1	0.73798795
1	0.6985792
1	0.88533498
1	0.64317591
0	0.49166083
0	0.80349874
1	0.82323759
1	0.93926484
1	0.56730423
1	0.70178993
1	0.95619174
1	0.85284439
1	0.81710026
1	0.71773224
0	0.01424276
1	0.70738977
1	0.77738635
1	0.94012941
1	0.94728528
0	0.74564565
1	0.62032832
0	0.76207624
0	0.69737568
1	0.90428225
0	0.02415579
0	0.6040197
1	0.84601791
1	0.65530678
1	0.89119723
1	0.89963026
1	0.81547245
1	0.1611841
0	0.25842182
1	0.79311226
1	0.80323646
0	0.2957358
0	0.53990388
1	0.70648524
1	0.47173328
1	0.62689891
1	0.85039739
1	0.92039234
0	0.75692204
1	0.79647645
1	0.7578763
1	0.84925289
1	0.98697161
1	0.97898575
1	0.88788303
1	0.8197148
0	0.89930068
1	0.93050736
0	0.92044864
1	0.88084728
1	0.77029932
0	0.91274978
1	0.87537631
1	0.76273646
0	0.40314799
1	0.91093909
0	0.59126656
0	0.91460518
1	0.70260429
1	0.71969735
0	0.68639914
1	0.84749978
1	0.88140495
0	0.60246544
1	0.94980336
1	
1	0.98940402
1	0.75324722
1	0.59207982
1	0.95205888
0	0.57895782
1	0.71236826
0	0.60483701
1	0.96024266
1	0.50309211
1	0.87001606
1	0.51254149
1	0.99114962
1	0.51724379
0	0.76278954
0	0.7949537
1	0.52739223
1	0.87042768
0	0.30689327
1	0.4383476
0	0.01344628
1	0.73178794
1	0.66472065
1	0.90428225
1	0.75775211
1	0.89930068
0	0.65348974
0	0.01362983
1	0.75692204
1	0.83389503
1	0.77313432
1	0.97844654
1	0.76831364
0	0.08354451
0	0.86354408
1	0.52622375
0	0.69490514
0	0.68810815
1	0.78255137
1	0.8980492
0	0.63932791
1	0.89509469
1	0.99406142
1	0.76467498
1	0.70474247
1	0.84817833
1	0.74622779
1	0.78056767
1	0.77516089
1	0.94946635
1	0.95387642
1	0.97821334
1	0.85221334
1	0.88856678
1	0.94105825
1	0.92510523
1	0.66070122
1	0.77160478
1	0.89838241
0	0.22315709
1	0.70992388
1	0.71316476
0	0.64506644
0	0.82402523
1	0.90326914
1	0.55156309
1	0.5874343
1	0.86144433
1	0.78724131
0	0.16798517
0	0.22513591
1	0.44732526
1	0.77778522
1	0.76278954
0	0.90662077
1	0.58530701
1	0.99362146
1	0.81893143
1	0.9941403
1	0.90949911
1	0.9717484
1	0.8413576
0	0.44743192
1	0.95035461
1	0.45204221
1	0.99114962
1	0.63889892
0	0.86900152
1	0.83312945
1	0.81738548
1	0.74505452
1	0.79945933
1	0.90303171
0	0.69567732
1	0.79402064
0	0.31273211
1	0.86848737
0	0.68649442
0	0.84428203
0	0.70479401
1	0.78724003
1	0.87122108
1	0.79903251
0	0.40511967
1	0.951233
0	0.79552262
1	0.7823449
1	0.7540335
1	0.80113414
1	0.57513569
1	0.99406142
1	0.98659986
0	0.64190515
0	0.01345018
0	0.01349472
1	0.93036494
0	0.17122062
0	0.76391643
0	0.85226615
1	0.87042768
0	0.01424276
0	0.1834329
1	0.80607109
1	0.8978004
0	0.68135879
1	0.99114962
1	0.80542745
1	0.74545628
0	0.45834928
0	0.38701949
1	0.85355383
1	0.83819151
1	0.76510252
1	0.90907554
1	0.61517515
1	0.89509469
0	0.61122441
1	0.76455925
1	0.60972869
0	0.82088571
0	0.84677663
1	0.61678405
1	0.89770486
1	0.61383131
1	0.51284837
1	0.86519651
1	0.83854503
1	0.7652147
0	0.68810815
1	0.86953303
1	0.88996851
1	0.75696307
0	0.68517219
0	0.49712658
1	0.71063701
1	0.41803095
1	0.93695204
0	0.61678447
1	0.90358713
1	0.72476157
0	0.79679445
1	0.80808037
1	0.8286109
1	0.73991054
1	0.71570224
1	0.80464519
0	0.6377557
1	0.80692185
0	0.7724944
1	0.906818
1	0.87497815
0	0.70728975
1	0.82920883
1	0.85609561
1	0.8401895
1	0.82621356
0	0.38031968
1	0.99114962
1	0.99416149
1	0.60323176
1	0.89963026
1	0.97040873
1	0.87497815
1	0.83796615
1	0.73293856
1	0.83262212
1	0.73960162
0	0.82426868
0	0.67209047
1	0.74667979
1	0.90518596
1	0.62953351
1	0.71295554
1	0.89840919
1	0.67478528
1	0.79339692
1	0.36761242
1	0.71209634
1	0.86848737
1	0.99406142
0	0.3327739
1	0.87852307
1	0.91573186
1	0.99114962
0	0.19846245
1	0.93434503
1	0.73319215
1	0.91744001
1	0.78208255
0	0.91432993
1	0.7615999
1	0.99440385
1	0.7188791
1	0.5680617
1	0.71357422
1	0.71007513
1	0.76455925
1	0.80780673
1	0.98658227
1	0.9868893
0	0.61362155
1	0.94706821
1	0.81042798
1	0.7508326
1	0.95546201
1	0.88148962
1	0.8364054
0	0.78155989
0	0.96573761
0	0.72215967
1	0.91573186
1	0.87001606
1	0.70550285
0	0.55407688
1	0.66400067
1	0.69482305
1	0.82871524
0	0.01603723
1	0.86656082
0	0.69813893
1	0.9939198
1	0.71870856
1	0.71969735
1	0.68966332
1	0.8492611
1	0.96560083
1	0.90308601
1	0.95362355
1	0.88773012
1	0.81244414
0	0.11752184
1	0.67251416
1	0.8679672
0	0.27433535
1	0.7562508
1	0.67985762
1	0.98659986
1	0.04581544
1	0.86293638
1	0.91461005
1	0.87231724
0	0.13945823
0	0.92352211
0	0.5061748
1	0.86890311
1	0.79679445
0	0.49074992
0	0.77643917
1	0.86259083
1	0.90279229
0	0.59398342
0	0.88293098
1	0.74308524
0	0.68077456
0	0.30503849
0	0.64870898
1	0.18237804
1	0.89605852
1	0.67311689
1	0.85657448
0	0.6296778
0	0.80055338
1	0.87497815
1	0.94498006
1	0.75692204
1	0.80805006
1	0.88789326
1	0.86477085
1	0.48383555
1	0.6380341
1	0.80310056
1	0.76228087
1	0.32220871
1	0.71390975
0	0.04883501
1	0.67235367
0	0.54341881
0	0.48621319
0	0.74461392
0	0.63117876
1	0.64017065
1	0.56049024
1	0.67172509
1	0.58340304
1	0.95545754
0	0.78718251
1	0.64582639
0	0.7543699
1	0.98985095
1	0.69935786
1	0.59688325
1	0.90519379
1	0.98701464
0	0.34149631
1	0.89032491
1	0.76273646
1	0.92557015
1	0.7515566
1	0.8492611
1	0.86519651
1	0.80728175
1	0.79049826
0	0.41707488
1	0.85756793
1	0.92674582
1	0.75254678
0	0.01349472
1	0.62745638
1	0.85288459
1	0.71376315
1	0.99476128
1	0.92156013
1	0.64024393
1	0.99114962
1	0.89807605
1	0.98359299
1	0.57619844
1	0.91342405
1	0.96967108
0	0.55280754
0	0.72671711
1	0.81512451
1	0.75630605
1	0.77491447
1	0.86677013
1	0.90428225
1	0.75559255
0	0.82665878
1	0.88615379
1	0.94124081
0	0.45996997
0	0.83376291
0	0.95609705
0	0.85392891
0	0.50216775
1	0.64753786
0	0.6401263
1	0.03246126
1	0.85657221
0	0.73716614
1	0.80118371
1	0.89543644
0	0.80310056
1	0.80871932
1	0.93555545
1	0.94104197
0	0.69902803
1	0.6366477
1	0.90396631
0	0.36605388
1	0.64244259
0	0.25136708
0	0.01429402
1	0.53396962
1	0.86890311
1	0.7801615
1	0.97263354
1	0.66530492
1	0.29135049
1	0.78005028
0	0.78783145
1	0.81612926
0	0.83854503
1	0.86890311
1	0.95362355
1	0.7584862
0	0.10070873
1	0.91202431
0	0.70923322
1	0.83367084
1	0.73105904
1	0.90326914
0	0.15601441
1	0.76964168
1	0.98659986
0	0.90326914
1	0.65431461
1	0.97908914
1	0.69781118
1	0.651512
0	0.89807605
1	0.44444403
1	0.99416149
0	0.02738624
0	0.10048879
1	0.77853926
1	0.89054048
1	0.65747773
1	0.70624235
1	0.96646758
1	0.69291142
1	0.41825314
1	0.79499527
0	0.61926549
1	0.99733159
1	0.87913057
1	0.7302813
1	0.61217918
0	0.01424276
1	0.70648524
1	0.67639708
1	0.76926014
1	0.66798683
1	0.84785325
1	0.90326914
1	0.81353237
1	0.71510247
0	0.68982251
0	0.85097492
1	0.84922354
1	0.89543644
1	0.46150339
0	0.76207624
1	0.80320762
1	0.7562508
1	0.98833943
1	0.93577485
1	0.90609066
0	0.7652147
1	0.79393201
1	0.69505864
1	0.75098332
1	0.23818682
1	0.71590916
1	0.97782983
0	0.85923569
1	0.83117304
1	0.91202431
1	0.95097342
0	0.18457244
1	0.7724944
1	0.7652147
0	0.67847378
1	0.76965378
1	0.89641201
1	0.72240274
1	0.90776976
0	0.07720464
0	0.09901652
0	0.42466662
1	0.67064779
1	0.8809197
1	0.88661798
1	0.75073712
1	0.83258124
1	0.9301349
0	0.93933804
1	0.81747583
1	0.75692204
1	0.82267534
1	0.88761543
1	0.9940829
1	0.53153034
1	0.6623032
1	0.8361228
1	0.76390351
0	0.76530223
0	0.99154085
1	0.80252358
0	0.56431546
1	0.751228
0	0.81462132
1	0.79341013
1	0.89878057
1	0.70788848
1	0.77947512
1	0.8011482
1	0.8729536
0	0.81836131
0	0.82120928
1	0.81403198
1	0.90683836
1	0.99416149
0	0.48362682
0	0.02646095
1	0.99496402
1	0.6046511
0	0.69774761
0	0.44799701
1	0.99114962
1	0.93331705
1	0.78844375
1	0.87944715
0	0.89807605
1	0.96966245
0	0.75145054
1	0.71616637
1	0.65680362
1	0.95630289
1	0.9948003
0	0.79316039
1	0.90835245
1	0.97342071
0	0.04860339
1	0.70713424
1	0.94016474
1	0.75141484
0	0.84055806
0	0.64197257
1	0.89089526
0	0.01344628
1	0.7190011
0	0.7584862
1	0.55390108
0	0.73063173
1	0.90714582
1	0.82172674
1	0.89543644
1	0.96732619
1	0.81240352
1	0.99405969
1	0.83192629
0	0.72245181
1	0.7724944
1	0.82033136
1	0.70415492
1	0.83639928
1	0.7562508
1	0.89078975
1	0.85654405
1	0.71020102
0	0.01344628
1	0.76455925
1	0.73342514
1	0.88460624
0	0.60848426
0	0.6400155
0	0.79854681
1	0.7562508
1	0.86828711
1	0.91041089
1	0.89859434
1	0.73184551
0	0.01424276
1	0.91214293
0	0.1026293
1	0.3624764
1	0.67529347
1	0.75843246
0	0.01367891
0	0.67156957
1	0.67202698
0	0.23617855
1	0.71693804
1	0.98589304
1	0.81054858
0	0.8980492
1	0.89309964
1	0.69693977
0	0.97390127
1	0.83549491
0	0.81252145
1	0.68527553
1	0.87537631
1	0.7019046
0	0.90279229
1	0.76278954
0	0.7697419
0	0.01349472
0	0.58647955
1	0.98178191
1	0.91121061
1	0.99389072
1	0.85550186
0	0.85089452
0	0.86732369
0	0.01307705
0	0.69902803
0	0.1102372
0	0.79012234
1	0.73034183
1	0.74360699
1	0.90859871
1	0.99738919
1	0.28852911
0	0.86680829
1	0.85438295
0	0.23005851
0	0.2164934
0	0.81747802
1	0.81736967
0	0.69756839
0	0.89726464
1	0.76207624
1	0.78571621
1	0.75000563
1	0.84779871
0	0.83830145
1	0.74919509
0	0.92271228
1	0.90039942
1	0.68895635
0	0.58935721
1	0.75791901
1	0.79590973
0	0.86890311
1	0.99406142
1	0.99114962
1	0.62036004
1	0.94885609
1	0.75692204
0	0.02054542
1	0.77107285
1	0.99013851
1	0.9912333
1	0.73490558
1	0.59211428
1	0.7913968
1	0.87047721
1	0.58911497
1	0.73043715
1	0.94946635
0	0.5069139
1	0.74128327
1	0.68958268
0	0.79769858
1	0.98996727
0	0.76616897
1	0.92603141
1	0.67979378
1	0.91698599
1	0.93226277
1	0.9940829
0	0.72772244
0	0.7724944
0	0.73692456
1	0.79006591
1	0.65092113
1	0.7652147
1	0.58256063
1	0.97699042
1	0.9941403
1	0.86657816
1	0.90107857
1	0.84879391
1	0.68810815
1	0.90279229
1	0.86125602
0	0.82860794
0	0.4679089
1	0.99408117
0	0.17264665
0	0.86477085
0	0.43379148
0	0.99034416
1	0.2029895
1	0.7423888
1	0.71082543
0	0.20031162
0	0.16792938
1	0.69496732
1	0.99117848
1	0.80801949
1	0.38809615
1	0.85389211
1	0.68186585
0	0.65416363
1	0.69567732
1	0.76207624
1	0.70717934
1	0.86672594
1	0.84653698
1	0.73422138
1	0.73194889
0	0.86964363
1	0.899021
0	0.5061748
0	0.96881483
1	0.78609162
0	0.53882277
1	0.93531355
1	0.76635868
0	0.41854755
1	0.8514027
0	0.72063023
0	0.56312204
1	0.60362654
1	0.98769746
1	0.8729536
0	0.774263
1	0.94150654
1	0.78609162
1	0.84429581
1	0.55153631
1	0.91452465
1	0.87001606
1	0.81487262
1	0.99114962
1	0.84919427
1	0.43759035
1	0.93294112
0	0.89337287
1	0.90396631
1	0.74295008
1	0.88535096
1	0.8767203
1	0.86085728
0	0.61448533
1	0.66539325
0	0.66800215
1	0.64274251
1	0.86594302
1	0.88686781
1	0.58770644
1	0.99404805
0	0.12297858
1	0.57961973
0	0.58536049
1	0.93701196
1	0.89219581
1	0.50346909
0	0.76273646
0	0.76278954
1	0.8286109
0	0.01345018
1	0.68304263
1	0.79103202
1	0.89608754
1	0.9670982
0	0.80787443
0	0.77240955
1	0.83882828
1	0.81052423
0	0.06379565
1	0.79381917
0	0.72352688
1	0.65649787
1	0.94085575
0	0.76207624
1	0.99114962
1	0.77803733
0	0.09784069
0	0.46968955
1	0.80990308
1	0.89051189
1	0.41707488
1	0.88697203
1	0.88291282
0	0.01307705
1	0.69446758
1	0.86337243
1	0.92696647
1	0.98714065
1	0.9563244
1	0.98401906
1	0.60892535
1	0.56962249
1	0.77313432
0	0.79807569
1	0.97326849
1	0.62169677
0	0.29236109
0	0.41380674
1	0.91565235
1	0.99114962
1	0.66434932
1	0.79011971
1	0.92380206
1	0.88168086
1	0.75856127
0	0.81028699
1	0.75525679
1	0.75202491
0	0.86737555
1	0.62953351
1	0.8978004
1	0.99114962
0	0.57113813
1	0.73447691
1	0.63353763
1	0.82787116
1	0.89625078
1	0.68521273
1	0.95377764
1	0.93681387
1	0.84509815
1	0.78746413
1	0.73422595
1	0.89963026
1	0.73107196
1	0.97908954
1	0.83132591
0	0.01307705
1	0.92695702
1	0.78497845
1	0.15977013
1	0.82112714
1	0.84813297
1	0.66471335
1	0.59822826
0	0.00402315
1	0.76217651
1	0.91645487
1	0.76455925
1	0.89119723
1	0.78706785
0	0.64799995
1	0.74708707
1	0.76273646
1	0.77412874
1	0.8811111
1	0.64507955
1	0.78723164
1	0.78953582
0	0.82166212
1	0.89543644
1	0.74521444
1	0.7652147
0	0.82772762
1	0.95834515
1	0.99114962
1	0.86519651
1	0.84841075
0	0.01367891
1	0.90928355
1	0.85511874
1	0.76455925
1	0.7652147
0	0.23316855
1	0.7525114
1	0.87799792
0	0.7562508
1	0.75254678
1	0.95377405
1	0.74421458
1	0.71376051
1	0.90878342
0	0.64317591
1	0.44947265
1	0.76362989
1	0.90211241
1	0.89816118
1	0.74436636
1	0.854867
1	0.9496543
1	0.75779506
1	0.88989215
1	0.67227258
1	0.98662663
1	0.96805512
1	0.99439452
1	0.59817383
1	0.90428225
1	0.71619779
0	0.70923322
1	0.78152967
1	0.84502354
1	0.53238595
1	0.83880615
0	0.49067662
1	0.77971009
1	0.98227982
1	0.44510712
0	0.63846652
1	0.90930775
1	0.73178794
0	0.82931542
0	0.49193389
1	0.97633688
1	0.78751886
1	0.26512336
0	0.95274041
0	0.68795611
1	0.84700988
1	0.82154433
1	0.76438322
1	0.65390286
0	0.89032491
0	0.59540493
1	0.84856125
0	0.01367891
1	0.70582245
1	0.64730833
0	0.49502287
1	0.91291792
1	0.8817436
0	0.75692204
0	0.60476846
0	0.6645018
1	0.44779914
1	0.69193598
0	0.63928567
0	0.70708737
1	0.70800317
1	0.9496543
0	0.08073241
1	0.68675325
0	0.29918495
1	0.8926612
1	0.92448977
0	0.9301349
0	0.79795301
1	0.49834259
1	0.84679599
1	0.91121061
0	0.3010955
1	0.85100777
0	0.62366627
1	0.85551502
1	0.95265061
1	0.85672289
1	0.87854636
0	0.02558092
1	0.5625443
0	0.70500409
1	0.53146958
0	0.71907779
1	0.85633617
1	0.81767476
1	0.47974299
1	0.96679248
1	0.80086656
1	0.92657569
1	0.90213831
1	0.72610117
1	0.89543644
1	0.91659253
0	0.6745098
0	0.21939578
1	0.86136961
1	0.85270864
1	0.9120738
1	0.94728373
0	0.19336558
1	0.8120319
1	0.91695268
1	0.82510912
1	0.75254678
1	0.94651132
1	0.90363632
1	0.95285402
0	0.84347191
1	0.71807945
0	0.70468506
1	0.84509815
0	0.60851249
0	0.6827991
1	0.96062261
0	0.00373722
0	0.82438971
1	0.81125467
1	0.58002883
1	0.84246656
0	0.25975605
1	0.65641617
1	0.79108051
1	0.67180495
0	0.99144343
1	0.80404818
1	0.68739419
1	0.95474466
0	0.76207624
1	0.80252358
0	0.51819058
1	0.49411178
0	0.6334107
1	0.70713424
1	0.79416136
1	0.74061415
1	0.93734213
0	0.59265867
1	0.91913113
1	0.76207624
1	0.83913581
1	0.88985574
1	0.9509871
1	0.7562508
1	0.64471326
1	0.7810617
1	0.32843474
1	0.57332412
1	0.80865157
0	0.76273646
1	0.83023986
0	0.74298585
0	0.01344628
1	0.73350953
0	0.76455925
1	0.77379668
1	0.8193374
1	0.83512951
1	0.34837752
1	0.74410552
1	0.90213831
1	0.99114962
1	0.69387339
1	0.90326914
1	0.36613196
1	0.77160478
0	0.68199904
1	0.87659679
1	0.89977907
1	0.43362609
1	0.99405969
0	0.78160009
1	0.86967206
1	0.77313432
1	0.73107196
1	0.80755268
1	0.81185497
1	0.99386854
0	0.81836131
1	0.73973765
1	0.83274528
1	0.83610704
1	
0	0.58437975
1	0.95196687
1	0.60935221
1	0.69951635
1	0.82150041
1	0.76212942
1	0.78878698
0	0.77964883
0	0.55880918
1	0.7562508
1	0.78613242
1	0.88023766
0	0.78275325
1	0.76647865
1	0.99407746
1	0.79659227
1	0.96653645
0	0.03216688
1	0.99114962
0	0.60609418
1	0.87290222
0	0.76455925
1	0.74948499
1	0.5952672
1	0.70129877
1	0.69068036
0	0.09754675
1	0.96424139
1	0.85654405
1	0.89226795
1	0.7913968
1	0.60678185
1	0.87497815
0	0.84906931
0	0.65287428
1	0.89930068
1	0.87889834
0	0.31351602
1	0.50030738
0	0.00426386
1	0.75692204
0	0.57680865
0	0.0398585
1	0.76767102
1	0.86245252
1	0.9263385
1	0.59215067
1	0.68499763
1	0.93392621
1	0.90872246
1	0.98633335
1	0.89963026
1	0.87042768
0	0.75075397
1	0.93753976
0	0.64187628
1	0.80865157
0	0.06749379
0	0.60382462
1	0.86845386
0	0.97589745
1	0.83126745
1	0.8937855
0	0.77923035
1	0.8396578
0	0.95313497
1	0.76207624
1	0.86848622
1	0.78062475
1	0.9309774
1	0.86886969
0	0.69416534
1	0.75504464
1	0.92527216
1	0.76402279
1	0.73386464
0	0.79706664
0	0.82027913
1	0.87042768
1	0.00922635
0	0.01349862
0	0.49158752
0	0.70648524
1	0.79848049
